model	objective	reaction	status	value
iAB_AMO1410_SARS-CoV-2	obj	R_EX_nrpphr(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_nrpphrsf(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_nrvnc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_o2(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_o2s(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_oagd3_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_oagt3_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ocdca(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ocdcea(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_octa(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_oh1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_onpthl(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_orn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_oxa(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_paf_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pchol_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pe_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_peplys(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pglyc_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_phe-L(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pheme(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_phyQ(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_phyt(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pi(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pnto-R(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ppa(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_prgstrn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pro-D(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pro-L(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_prostgd2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_prostge1(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_prostge2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_prostgf2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ps_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ptdca(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pydam(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pydx(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pydxn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_pyr(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retfa(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retinol(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retinol-9-cis(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retinol-cis-11(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_retnglc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_rib-D(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ribflv(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_s2l2fn2m2masn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_s2l2n2m2masn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_sarcs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_sel(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ser-D(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ser-L(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_sl-L(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_so4(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_spc_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_sph1p(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_sphs1p(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_srtn(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_strch1(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_strch2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_strdnc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_succ(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tag_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tagat-D(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_taur(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tchola(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tcynt(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tdchola(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tethex3(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tetpent3(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tetpent6(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tettet6(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thf(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thm(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thmmp(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thmtp(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thr-L(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thym(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thymd(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_thyox-L(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tmndnc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tre(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_triodthy(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_triodthysuf(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_trp-L(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tststerone(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tststeroneglc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tsul(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ttdca(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_txa2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tymsf(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_tyr-L(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_udp(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ump(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_ura(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_urate(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_urea(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_uri(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_utp(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_vacc(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_val-L(e)	optimal	-0.000000
iAB_AMO1410_SARS-CoV-2	obj	R_EX_vitd2(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_vitd3(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_xolest_hs(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_xoltri24(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_xoltri25(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_xoltri27(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_xylt(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_EX_yvite(e)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF5GLUtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF5GLUtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF6GLUtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF6GLUtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF7GLUtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHF7GLUtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_10FTHFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_13DAMPPOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_1MNCAMti	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_1a,24,25VITD2Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_1a,24,25VITD3Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_1a,25VITD2Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_1a,25VITD3Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25DHVITD2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25DHVITD2tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25DHVITD3t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25DHVITD3tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25VITD2Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24,25VITD3Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_24NPHte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD2t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD2tin	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD2tin-m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD2tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD3t	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD3tin	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD3tin-m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25HVITD3tm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25VITD2Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_25VITD3Hm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2DR1PP	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2HBO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2HBt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2HCO3_NAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2MCITt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2OXOADOXm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_2OXOADPTm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_34DHPHAMT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_34DHPLACOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_34DHPLACOX(NADP)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_34HPLFM	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_35CGMPtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3AIBTm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3AIBt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3AIBtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3DPHBH1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3DPHBH2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3DSPHR	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HAO	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HBCDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HBCOAHLm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HCO3_NAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HLYTCL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HPCOAHYD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HXKYNDCL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3HXKYNOXDA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3M4HDXPAC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MLDAt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MOBt2im	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MOPt2im	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MOX4HOXPGALDOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MOX4HOXPGALDOX(NADP)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3MOXTYROX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3NTD7l	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3SALAASPm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3SALATAi	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_3SALATAim	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_41R1H2MAE12BOOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_41R2A1H12BOOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_42A12BOOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4ABUTtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4HBZCOAFm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4HBZFm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4HDEBRISOQUINEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4HGLSDm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4HOXPACDOX(NADP)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4MOPt2im	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4MPTNLte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4MPTNLtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4MPTNLtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4NPHSFte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4NPHSULT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4NPHte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_4PYRDX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5ADTSTSTERONEGLCte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5ADTSTSTERONEGLCtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5ADTSTSTERONEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5ADTSTSTERONEtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5DHFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5FTHFt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HLTDL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HOXINDACTO2OX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HOXINDACTOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HOXINDACTOXm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HOXINOXDA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HTRPDOX	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HTRPVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HXKYNDCL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5HXKYNOXDA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5MTHFt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5MTHFt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5THFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_5THFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_6DHFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_6DHFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_6HTSTSTERONEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_6THFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_6THFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_7DHCHSTEROLtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_7DHFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_7DHFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_7THFtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_7THFtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_A4GALTc	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_A4GALTg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_AACOAT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO1g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO2g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO3g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO4g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO5g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO6g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO7g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO8g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABO9g	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABTArm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABTD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABTti	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABUTD	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABUTt2r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABUTt2rL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ABUTt4(2)r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT1	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT10m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT1r	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT1rm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT1x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT4p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT5p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT6p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT7p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT8p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACT9p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACACtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACALDt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACALDtm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACALDtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACALDtx	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOAC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOACm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOAL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOALm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOAgt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOAtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACCOAtr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACETONEt2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACETONEt2m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAGBSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAGBSIDEtl	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGALtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAM2E	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAM6PSi	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAMK	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAMPM	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGAMtly	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACGPID	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACHEe	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACHVESSEC	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACITL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACN13ACNGALGBSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACN13ACNGALGBSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACN23ACNGALGBSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACN23ACNGALGBSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNACNGAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNACNGAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNACNGALGBSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNACNGALGBSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNAM9PL	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNAM9PL2	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNAMPH	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNAMlt	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNAMtn	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNGALACGLCGAL14ACGLCGALGLUSIDEte	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNGALACGLCGAL14ACGLCGALGLUSIDEtg	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACNMLr	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAD10m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAD1fm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAD8m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAD9m	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAHi	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOAO7p	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOATA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACODA	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACONT	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACONTm	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOX22x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACOX2x	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACP1(FMN)	optimal	0.014424
iAB_AMO1410_SARS-CoV-2	obj	R_ACRNtm	optimal	0.014424
